80,2,4,7,3,0,2,1,0,0,0,0,0
30,1,7,2,2,0,6,0,0,0,0,0,0
69,2,3,14,4,0,2,1,0,0,0,0,0
65,1,2,15,5,0,3,1,0,0,0,0,0
49,2,4,15,5,0,5,1,0,0,0,0,0
41,1,6,15,4,0,4,0,0,0,0,0,0
37,1,3,10,3,0,5,0,0,0,0,0,0
72,2,6,7,4,0,3,1,0,0,0,0,0
67,2,3,14,5,0,2,1,0,0,0,0,0
68,2,3,3,4,0,1,1,0,0,1,0,0
60,1,6,5,3,0,6,1,0,0,0,0,0
47,1,1,1,2,0,1,0,0,0,1,0,0
76,2,3,5,5,0,1,0,0,0,0,0,0
38,1,1,99,1,0,7,0,0,0,0,0,0
36,1,3,15,5,0,3,0,0,0,0,0,1
37,1,1,3,3,0,6,0,0,0,0,0,0
57,2,6,15,5,0,4,1,0,0,0,0,0
67,1,4,6,4,0,2,1,0,0,0,0,0
80,2,3,15,5,0,2,1,0,0,0,0,0
79,2,3,4,3,0,2,1,0,0,0,0,0
80,1,3,5,2,1,2,0,0,1,1,0,0
80,2,3,7,4,0,3,0,0,0,0,0,0
71,2,3,10,2,0,3,1,0,0,1,0,1
70,1,2,6,4,1,2,1,0,0,0,0,0
34,2,2,7,5,0,2,0,0,0,0,0,0
23,2,1,3,3,0,4,0,1,0,0,0,0
52,1,4,9,3,0,3,0,0,0,0,0,0
77,1,3,3,4,0,2,0,0,0,0,0,0
60,1,3,6,3,0,2,0,0,0,0,0,0
71,1,3,9,5,1,2,1,0,1,0,0,0
68,1,7,7,4,1,3,1,1,0,0,0,0
79,1,4,8,3,0,1,1,1,0,0,0,0
20,1,2,7,4,0,2,0,0,0,0,0,1
26,2,2,9,5,0,2,0,0,0,0,0,0
80,2,6,10,5,0,4,1,0,0,0,0,0
75,1,4,3,5,0,1,1,1,0,0,0,0
71,1,3,4,3,1,1,1,0,0,0,1,0
69,2,4,12,4,0,6,1,0,0,0,0,0
74,1,3,4,3,0,1,1,0,0,0,0,0
79,1,3,7,2,0,2,1,1,1,0,0,0
69,2,3,8,5,0,1,1,0,0,0,0,0
64,2,6,10,4,0,5,1,0,0,0,0,0
60,1,3,9,4,0,3,1,1,1,0,0,0
64,1,3,5,3,0,2,1,0,1,0,0,0
20,2,1,14,3,0,4,0,0,0,0,0,0
32,2,1,4,3,0,5,0,0,0,0,0,0
66,2,1,77,1,0,2,1,0,0,0,0,0
62,1,1,7,4,0,2,1,1,0,1,0,0
63,2,4,4,5,0,1,1,0,0,0,0,0
69,1,1,6,2,0,3,1,0,0,0,0,0
21,1,1,7,3,0,6,0,0,0,0,0,0
80,1,4,13,9,0,2,1,0,0,0,0,0
40,1,3,15,5,0,4,0,0,0,0,0,0
72,1,2,3,3,0,2,1,0,0,0,0,0
29,1,2,6,2,0,7,0,0,0,0,0,0
41,1,3,7,4,0,3,1,0,0,0,0,0
65,1,4,7,4,1,2,1,0,0,0,0,0
67,1,3,15,4,0,4,0,1,0,0,1,1
80,1,3,4,5,1,1,1,0,1,0,1,0
64,2,2,12,3,0,7,1,0,0,0,1,0
55,2,2,4,4,0,1,1,0,0,0,0,0
56,2,3,7,5,0,3,0,0,0,0,1,0
23,2,2,12,4,0,5,0,0,0,0,1,0
22,1,3,8,3,0,2,1,0,0,0,0,0
62,2,3,15,4,0,5,1,0,0,0,0,1
66,2,2,3,1,0,6,1,0,0,0,0,0
77,2,3,12,3,0,1,0,0,0,0,0,0
55,1,6,14,3,0,4,1,0,0,0,0,0
43,2,3,6,3,0,4,0,0,0,0,0,0
48,2,3,14,4,0,2,0,0,0,0,0,0
75,2,3,8,4,0,2,1,1,0,0,0,1
66,1,2,77,1,0,4,1,1,0,0,0,0
36,2,1,12,1,0,5,0,1,0,0,0,0
74,2,7,10,4,0,3,1,0,0,0,0,0
70,1,6,8,5,0,5,1,1,0,0,0,0
65,2,1,8,1,0,3,1,0,0,0,0,0
69,2,3,2,2,0,5,1,0,0,0,0,0
80,1,3,3,2,1,1,1,0,0,0,0,0
61,1,4,5,4,1,4,0,0,0,0,0,0
52,2,7,6,4,0,3,1,0,0,0,0,0
