63,1,3,6,2,0,4,1,0,0,0,1,0
70,2,6,14,3,0,4,0,0,0,0,0,0
80,2,1,3,1,0,1,1,0,0,0,0,0
57,2,6,12,1,0,7,1,1,0,0,0,0
68,1,2,12,1,0,5,0,1,0,0,1,0
80,1,3,15,3,0,2,0,1,0,0,0,0
67,2,6,10,4,0,4,0,0,0,0,1,0
76,1,3,10,4,0,2,1,0,0,0,0,0
68,2,6,1,1,0,2,1,0,0,1,0,0
51,2,2,10,3,0,2,0,0,0,0,0,0
39,2,4,8,3,0,1,0,0,0,0,0,0
58,1,7,10,4,1,4,1,0,0,0,0,0
46,1,1,15,4,0,4,1,0,0,0,0,0
29,1,1,6,2,0,6,0,0,0,0,0,0
63,1,4,10,5,0,3,1,1,0,0,0,0
31,2,3,15,5,0,2,0,0,0,0,0,0
61,2,4,14,2,0,6,1,0,0,0,0,0
61,2,2,6,5,0,5,0,0,0,0,0,0
80,1,7,5,3,1,1,1,0,0,0,0,0
63,2,3,6,3,0,2,1,0,0,0,0,0
29,1,3,9,5,0,2,1,0,0,0,0,0
56,1,7,14,4,0,7,0,0,0,0,0,0
80,2,3,1,3,0,1,1,0,0,1,0,1
56,2,4,15,4,0,2,1,0,0,0,0,0
59,1,4,14,4,0,7,1,0,0,0,0,0
54,2,3,3,4,0,1,0,0,0,0,0,0
69,2,4,6,5,0,1,1,0,0,0,1,0
78,1,3,10,5,0,2,1,0,1,0,0,0
41,2,7,15,5,0,2,0,0,0,0,0,0
80,2,3,7,5,0,2,1,0,0,1,0,1
28,1,4,9,3,0,4,0,0,0,0,0,0
64,1,4,6,4,1,1,1,1,0,0,0,0
80,2,4,13,4,0,1,1,0,0,0,0,0
56,1,3,8,5,0,1,1,0,0,0,0,0
80,2,3,3,2,0,1,1,0,1,0,1,0
56,1,4,8,4,0,2,1,0,0,0,0,0
56,1,2,6,3,0,5,1,0,0,0,0,0
75,1,4,3,5,0,1,1,1,0,0,0,0
43,2,7,1,3,0,3,0,0,1,1,1,0
56,1,6,14,5,0,3,0,0,0,0,0,0
60,2,2,4,1,0,2,0,0,0,0,1,0
56,1,4,3,1,0,2,0,0,0,0,0,0
80,2,1,2,1,0,1,1,0,0,0,0,0
57,1,6,14,5,0,2,1,0,0,0,0,0
66,2,1,6,1,0,6,1,1,0,0,0,0
40,1,3,8,2,0,4,0,0,0,0,0,0
40,1,3,10,3,0,1,1,0,0,0,0,0
78,2,3,4,4,0,3,0,0,0,0,0,0
39,1,3,14,3,0,6,1,0,0,0,0,0
61,1,1,99,1,0,2,1,0,0,0,0,0
79,1,3,6,1,1,2,0,0,0,0,0,0
60,2,1,10,4,0,2,0,1,0,0,0,0
63,1,2,15,5,1,2,1,0,0,0,0,0
60,1,2,7,5,0,4,0,0,0,0,0,0
49,2,1,4,2,0,2,1,0,0,0,0,0
47,2,3,3,2,0,3,0,0,0,0,0,0
27,1,2,15,3,0,3,0,0,0,0,0,0
54,1,1,1,3,0,4,0,0,0,0,0,0
57,1,3,5,3,0,2,1,0,0,0,1,0
31,1,7,8,3,0,4,0,0,0,0,0,0
38,2,1,8,4,0,7,0,0,0,0,0,0
64,2,3,7,4,0,3,1,1,1,1,1,0
76,1,3,10,4,0,2,1,1,1,0,0,1
58,2,6,10,5,0,5,1,0,0,0,0,0
80,2,3,6,3,0,2,1,0,0,1,0,0
70,1,3,10,3,1,2,0,0,0,0,0,0
48,2,4,3,4,0,4,1,0,0,0,0,0
59,1,4,15,3,0,6,1,0,0,0,0,0
24,1,3,14,3,0,5,0,0,0,0,0,0
61,2,3,7,4,0,2,1,0,0,0,0,0
30,2,6,15,5,0,2,0,1,0,0,0,0
75,2,4,4,4,0,2,1,0,0,0,0,0
22,2,3,6,3,0,3,0,0,0,0,0,0
52,1,4,2,3,0,1,0,0,0,0,0,0
80,2,3,6,5,0,2,1,1,0,0,0,1
80,2,4,4,3,0,2,1,0,0,0,0,0
66,1,6,8,5,0,2,1,0,0,0,0,0
68,1,2,13,4,0,2,1,0,0,0,0,0
80,2,3,9,4,0,2,1,0,0,0,0,0
65,2,4,8,4,1,2,1,0,0,0,0,0
